13.70745	714.40015
12.96367	742.95593
15.92389	670.92236
14.24061	635.92108
12.13227	704.26349
14.28584	579.96454
14.06432	694.36792
13.06205	653.99481
15.11558	631.81213
15.44348	710.83875
14.42506	718.69299
15.26427	649.53381
14.23638	704.11725
15.61362	720.09784
15.40279	658.62378
14.53806	702.50299
14.09408	668.72583
12.82516	746.47150
14.78969	657.65442
14.43653	571.91125
14.67024	693.33301
14.56236	807.61377
13.75603	706.65613
13.56735	693.02008
13.79730	636.27209
13.44700	604.64410
13.56799	714.12152
16.02182	638.73175
13.11260	670.03516
13.30518	683.05823
14.25828	647.11646
14.71206	723.41327
13.64597	754.04816
13.36099	702.56537
14.48792	804.24750
14.44456	667.33807
14.18434	646.38605
12.99603	757.98737
13.26491	636.27063
13.29825	682.98590
14.07636	663.40283
14.98814	665.78961
14.28181	768.04480
13.95724	697.90942
14.89377	701.14264
14.24814	713.29150
15.26344	728.39441
14.90852	719.92938
14.86043	597.52423
13.98964	722.21136
12.10247	681.12958
12.81579	673.07874
13.85142	699.98737
16.23103	752.69965
13.45666	657.02234
13.43780	678.70227
14.87261	589.57965
13.38321	717.60205
14.67572	650.02008
14.00545	719.49023
12.88883	764.28082
14.11107	692.84467
14.08978	716.50946
15.52448	671.61377
13.85833	620.63116
11.11914	723.07526
13.53655	679.61963
14.91676	755.46649
14.12684	718.03949
14.27274	651.79315
13.72225	703.58636
16.86768	732.02966
13.22901	719.24988
15.19081	610.51129
12.18960	634.69836
13.22681	785.34167
14.51175	659.64545
13.27615	674.81824
14.28038	599.99591
14.37661	560.27661
13.40297	730.09686
15.53432	663.31488
13.65211	696.01013
13.72680	758.61047
13.43458	673.90887
13.70922	651.52606
14.22706	738.02063
15.49066	660.04309
13.99610	666.72455
13.65744	748.23535
12.56783	591.78741
14.37111	639.01825
13.02098	766.94287
15.17140	752.72913
14.52151	660.58429
15.29748	620.98010
13.61696	794.80170
12.94661	723.92102
13.49350	737.08209
13.88498	739.00195
14.22171	812.49640
14.65947	666.14752
13.86226	657.45160
14.22489	659.17389
13.64975	726.25140
14.89738	692.85168
